fecha,aero,v1,v2,vb1,vb2,w1,w2,n1,n2,n3,t1,td,qnh,closed,Metar
Feb2008-102100Z,SPZO,11005KT,070V160,9999,,VCSH,,SCT043CB,BKN100,,13,6,1026,0,"('SPZO', 'Feb2008-102100Z', '11005KT', '070V160', '9999', 'VCSH', 'SCT043CB', 'BKN100', '13/06', 'Q1026')"
Feb2008-102200Z,SPZO,10010KT,060V160,9999,,,,SCT043TCU,BKN080,,13,5,1027,0,"('SPZO', 'Feb2008-102200Z', '10010KT', '060V160', '9999', 'SCT043TCU', 'BKN080', '13/05', 'Q1027')"
Feb2008-102300Z,SPZO,27007KT,,9999,,,,SCT060,BKN230,,12,4,1027,0,"('SPZO', 'Feb2008-102300Z', '27007KT', '9999', 'SCT060', 'BKN230', '12/04', 'Q1027')"
Feb2008-110000Z,SPZO,16004KT,120V190,9999,,,,FEW050,SCT100,,11,4,1027,0,"('SPZO', 'Feb2008-110000Z', '16004KT', '120V190', '9999', 'FEW050', 'SCT100', '11/04', 'Q1027')"
Feb2008-110100Z,SPZO,VRB02KT,,9999,,,,FEW043,BKN100,,11,5,1028,0,"('SPZO', 'Feb2008-110100Z', 'VRB02KT', '9999', 'FEW043', 'BKN100', '11/05', 'Q1028')"
Feb2008-110200Z,SPZO,27006KT,,9999,,,,FEW050,,,9,5,1029,0,"('SPZO', 'Feb2008-110200Z', '27006KT', '9999', 'FEW050', '09/05', 'Q1029')"
Feb2008-110300Z,SPZO,00000KT,,9999,,,,SCT050,,,9,5,1029,0,"('SPZO', 'Feb2008-110300Z', '00000KT', '9999', 'SCT050', '09/05', 'Q1029')"
Feb2008-110400Z,SPZO,00000KT,,9999,,,,SCT100,,,9,5,1030,0,"('SPZO', 'Feb2008-110400Z', '00000KT', '9999', 'SCT100', '09/05', 'Q1030')"
Feb2008-110500Z,SPZO,00000KT,,9999,,,,FEW040,BKN050,,9,5,1030,0,"('SPZO', 'Feb2008-110500Z', '00000KT', '9999', 'FEW040', 'BKN050', '09/05', 'Q1030')"
Feb2008-110600Z,SPZO,28003KT,,9999,,,,SCT040,,,7,4,1030,0,"('SPZO', 'Feb2008-110600Z', '28003KT', '9999', 'SCT040', '07/04', 'Q1030')"
Feb2008-110700Z,SPZO,00000KT,,9999,,,,SCT080,,,7,5,1029,0,"('SPZO', 'Feb2008-110700Z', '00000KT', '9999', 'SCT080', '07/05', 'Q1029')"
Feb2008-110800Z,SPZO,00000KT,,9999,,,,FEW043,,,6,4,1029,0,"('SPZO', 'Feb2008-110800Z', '00000KT', '9999', 'FEW043', '06/04', 'Q1029')"
Feb2008-110900Z,SPZO,00000KT,,9999,,,,SCT040,SCT050,,7,4,1029,0,"('SPZO', 'Feb2008-110900Z', '00000KT', '9999', 'SCT040', 'SCT050', '07/04', 'Q1029')"
Feb2008-111000Z,SPZO,08004KT,040V130,9999,,,,FEW040,SCT200,,6,4,1029,0,"('SPZO', 'Feb2008-111000Z', '08004KT', '040V130', '9999', 'FEW040', 'SCT200', '06/04', 'Q1029')"
Feb2008-111100Z,SPZO,00000KT,,9999,,,,FEW040,BKN230,,6,4,1030,0,"('SPZO', 'Feb2008-111100Z', '00000KT', '9999', 'FEW040', 'BKN230', '06/04', 'Q1030')"
Feb2008-111200Z,SPZO,00000KT,,9999,,,,FEW046,BKN230,,8,5,1030,0,"('SPZO', 'Feb2008-111200Z', '00000KT', '9999', 'FEW046', 'BKN230', '08/05', 'Q1030')"
Feb2008-111300Z,SPZO,VRB02KT,,9999,,,,SCT046,,,11,6,1031,0,"('SPZO', 'Feb2008-111300Z', 'VRB02KT', '9999', 'SCT046', '11/06', 'Q1031')"
Feb2008-111400Z,SPZO,00000KT,,9999,,,,FEW050,,,14,5,1031,0,"('SPZO', 'Feb2008-111400Z', '00000KT', '9999', 'FEW050', '14/05', 'Q1031')"
Feb2008-111500Z,SPZO,VRB02KT,,9999,,,,SCT046,,,16,5,1030,0,"('SPZO', 'Feb2008-111500Z', 'VRB02KT', '9999', 'SCT046', '16/05', 'Q1030')"
Feb2008-111600Z,SPZO,VRB03KT,,9999,,,,SCT046,SCT150,,18,5,1030,0,"('SPZO', 'Feb2008-111600Z', 'VRB03KT', '9999', 'SCT046', 'SCT150', '18/05', 'Q1030')"
Feb2008-111700Z,SPZO,VRB04KT,,9999,,,,SCT046,SCT150,,19,5,1029,0,"('SPZO', 'Feb2008-111700Z', 'VRB04KT', '9999', 'SCT046', 'SCT150', '19/05', 'Q1029')"
Feb2008-111800Z,SPZO,VRB03KT,,9999,,,,FEW043TCU,BKN050,,18,3,1027,0,"('SPZO', 'Feb2008-111800Z', 'VRB03KT', '9999', 'FEW043TCU', 'BKN050', '18/03', 'Q1027')"
Feb2008-111900Z,SPZO,VRB05KT,,9999,,VCSH,,FEW043TCU,SCT050,,19,1,1026,0,"('SPZO', 'Feb2008-111900Z', 'VRB05KT', '9999', 'VCSH', 'FEW043TCU', 'SCT050', '19/01', 'Q1026')"
Feb2008-112000Z,SPZO,25012KT,170V270,9999,,,,FEW043TCU,SCT050,,17,4,1025,0,"('SPZO', 'Feb2008-112000Z', '25012KT', '170V270', '9999', 'FEW043TCU', 'SCT050', '17/04', 'Q1025')"
Feb2008-112100Z,SPZO,23006KT,170V270,9999,,,,SCT050,,,17,4,1024,0,"('SPZO', 'Feb2008-112100Z', '23006KT', '170V270', '9999', 'SCT050', '17/04', 'Q1024')"
Feb2008-112200Z,SPZO,VRB07KT,,9999,,VCSH,,FEW040TCU,BKN046,,19,3,1024,0,"('SPZO', 'Feb2008-112200Z', 'VRB07KT', '9999', 'VCSH', 'FEW040TCU', 'BKN046', '19/03', 'Q1024')"
Feb2008-112300Z,SPZO,VRB06KT,,9999,,VCSH,,FEW043TCU,BKN070,,16,4,1025,0,"('SPZO', 'Feb2008-112300Z', 'VRB06KT', '9999', 'VCSH', 'FEW043TCU', 'BKN070', '16/04', 'Q1025')"
Feb2008-120000Z,SPZO,VRB06KT,,9999,,,,SCT040,BKN050,,14,4,1027,0,"('SPZO', 'Feb2008-120000Z', 'VRB06KT', '9999', 'SCT040', 'BKN050', '14/04', 'Q1027')"
Feb2008-120100Z,SPZO,VRB02KT,,9999,,,,SCT040,BKN050,,14,3,1028,0,"('SPZO', 'Feb2008-120100Z', 'VRB02KT', '9999', 'SCT040', 'BKN050', '14/03', 'Q1028')"
Feb2008-120200Z,SPZO,05002KT,,9999,,,,SCT040,BKN050,,12,4,1030,0,"('SPZO', 'Feb2008-120200Z', '05002KT', '9999', 'SCT040', 'BKN050', '12/04', 'Q1030')"
Feb2008-120300Z,SPZO,35002KT,,9999,,,,SCT040,BKN050,,12,3,1030,0,"('SPZO', 'Feb2008-120300Z', '35002KT', '9999', 'SCT040', 'BKN050', '12/03', 'Q1030')"
Feb2008-120400Z,SPZO,00000KT,,9999,,,,SCT040,BKN050,,12,4,1031,0,"('SPZO', 'Feb2008-120400Z', '00000KT', '9999', 'SCT040', 'BKN050', '12/04', 'Q1031')"
Feb2008-120500Z,SPZO,11003KT,,9999,,,,SCT040,BKN050,,12,4,1031,0,"('SPZO', 'Feb2008-120500Z', '11003KT', '9999', 'SCT040', 'BKN050', '12/04', 'Q1031')"
Feb2008-120600Z,SPZO,11008KT,060V180,9999,,,,SCT036,BKN050,,10,5,1031,0,"('SPZO', 'Feb2008-120600Z', '11008KT', '060V180', '9999', 'SCT036', 'BKN050', '10/05', 'Q1031')"
Feb2008-120700Z,SPZO,10005KT,,9000,,RA,,SCT036,BKN046,,8,6,1032,0,"('SPZO', 'Feb2008-120700Z', '10005KT', '9000', 'RA', 'SCT036', 'BKN046', '08/06', 'Q1032')"
Feb2008-120800Z,SPZO,22003KT,140V250,9999,,,,FEW025,OVC043,,8,5,1030,0,"('SPZO', 'Feb2008-120800Z', '22003KT', '140V250', '9999', 'FEW025', 'OVC043', '08/05', 'Q1030')"
Feb2008-120900Z,SPZO,00000KT,,9000,,,,FEW030,OVC043,,8,5,1030,0,"('SPZO', 'Feb2008-120900Z', '00000KT', '9000', 'FEW030', 'OVC043', '08/05', 'Q1030')"
Feb2008-121000Z,SPZO,07002KT,,9999,,,,SCT030,BKN043,,7,5,1030,0,"('SPZO', 'Feb2008-121000Z', '07002KT', '9999', 'SCT030', 'BKN043', '07/05', 'Q1030')"
Feb2008-121100Z,SPZO*,09002KT,,9999,,,,BKN033,SCT043,,7,5,1030,1,"('SPZO*', 'Feb2008-121100Z', '09002KT', '9999', 'BKN033', 'SCT043', '07/05', 'Q1030')"
Feb2008-121200Z,SPZO,08004KT,,9999,,,,FEW030,SCT036,BKN050,8,5,1031,0,"('SPZO', 'Feb2008-121200Z', '08004KT', '9999', 'FEW030', 'SCT036', 'BKN050', '08/05', 'Q1031')"
Feb2008-121300Z,SPZO,00000KT,,9999,,,,SCT033,SCT043,BKN060,10,5,1032,0,"('SPZO', 'Feb2008-121300Z', '00000KT', '9999', 'SCT033', 'SCT043', 'BKN060', '10/05', 'Q1032')"
Feb2008-121400Z,SPZO,VRB01KT,,9999,,,,FEW033,SCT043,BKN050,11,5,1032,0,"('SPZO', 'Feb2008-121400Z', 'VRB01KT', '9999', 'FEW033', 'SCT043', 'BKN050', '11/05', 'Q1032')"
Feb2008-121500Z,SPZO,VRB02KT,,9999,,VCSH,,FEW036,SCT043,BKN050,12,5,1032,0,"('SPZO', 'Feb2008-121500Z', 'VRB02KT', '9999', 'VCSH', 'FEW036', 'SCT043', 'BKN050', '12/05', 'Q1032')"
Feb2008-121600Z,SPZO,VRB02KT,,9999,,,,FEW036,SCT046,BKN230,15,6,1031,0,"('SPZO', 'Feb2008-121600Z', 'VRB02KT', '9999', 'FEW036', 'SCT046', 'BKN230', '15/06', 'Q1031')"
Feb2008-121700Z,SPZO,11004KT,030V180,9999,,,,SCT046,SCT080,,17,5,1030,0,"('SPZO', 'Feb2008-121700Z', '11004KT', '030V180', '9999', 'SCT046', 'SCT080', '17/05', 'Q1030')"
Feb2008-121800Z,SPZO,00000KT,,9999,,,,FEW043TCU,SCT046,BKN080,17,5,1028,0,"('SPZO', 'Feb2008-121800Z', '00000KT', '9999', 'FEW043TCU', 'SCT046', 'BKN080', '17/05', 'Q1028')"
Feb2008-121900Z,SPZO,VRB05KT,,9999,,VCSH,,FEW043TCU,SCT046,BKN080,17,5,1027,0,"('SPZO', 'Feb2008-121900Z', 'VRB05KT', '9999', 'VCSH', 'FEW043TCU', 'SCT046', 'BKN080', '17/05', 'Q1027')"
Feb2008-122000Z,SPZO,00000KT,,9999,,,,FEW043TCU,SCT046,BKN080,16,6,1026,0,"('SPZO', 'Feb2008-122000Z', '00000KT', '9999', 'FEW043TCU', 'SCT046', 'BKN080', '16/06', 'Q1026')"
Feb2008-122100Z,SPZO,25012KT,,9999,,VCSH,,FEW043TCU,SCT046,BKN080,16,7,1025,0,"('SPZO', 'Feb2008-122100Z', '25012KT', '9999', 'VCSH', 'FEW043TCU', 'SCT046', 'BKN080', '16/07', 'Q1025')"
Feb2008-122200Z,SPZO,26011KT,,9999,,,,FEW043TCU,SCT046,,17,7,1025,0,"('SPZO', 'Feb2008-122200Z', '26011KT', '9999', 'FEW043TCU', 'SCT046', '17/07', 'Q1025')"
Feb2008-122300Z,SPZO,05005KT,330V110,9999,,,,FEW046,SCT230,,15,3,1026,0,"('SPZO', 'Feb2008-122300Z', '05005KT', '330V110', '9999', 'FEW046', 'SCT230', '15/03', 'Q1026')"
Feb2008-130000Z,SPZO,08006KT,,9999,,,,SCT043,,,12,4,1028,0,"('SPZO', 'Feb2008-130000Z', '08006KT', '9999', 'SCT043', '12/04', 'Q1028')"
Feb2008-130100Z,SPZO,VRB02KT,,9999,,,,SCT046,,,11,5,1029,0,"('SPZO', 'Feb2008-130100Z', 'VRB02KT', '9999', 'SCT046', '11/05', 'Q1029')"
Feb2008-130200Z,SPZO,VRB03KT,,9999,,,,SCT043,SCT050,,11,5,1030,0,"('SPZO', 'Feb2008-130200Z', 'VRB03KT', '9999', 'SCT043', 'SCT050', '11/05', 'Q1030')"
Feb2008-130300Z,SPZO,00000KT,,9999,,,,FEW043,SCT080,,11,6,1031,0,"('SPZO', 'Feb2008-130300Z', '00000KT', '9999', 'FEW043', 'SCT080', '11/06', 'Q1031')"
Feb2008-130400Z,SPZO,00000KT,,9999,,,,SCT040,SCT080,,11,6,1031,0,"('SPZO', 'Feb2008-130400Z', '00000KT', '9999', 'SCT040', 'SCT080', '11/06', 'Q1031')"
Feb2008-130500Z,SPZO,00000KT,,9999,,,,SCT040,SCT070,,9,5,1030,0,"('SPZO', 'Feb2008-130500Z', '00000KT', '9999', 'SCT040', 'SCT070', '09/05', 'Q1030')"
Feb2008-130600Z,SPZO,00000KT,,9999,,,,SCT036,SCT050,,8,5,1030,0,"('SPZO', 'Feb2008-130600Z', '00000KT', '9999', 'SCT036', 'SCT050', '08/05', 'Q1030')"
Feb2008-130700Z,SPZO,00000KT,,9999,,,,SCT046,,,9,5,1029,0,"('SPZO', 'Feb2008-130700Z', '00000KT', '9999', 'SCT046', '09/05', 'Q1029')"
Feb2008-130800Z,SPZO,00000KT,,9999,,,,SCT050,,,9,5,1029,0,"('SPZO', 'Feb2008-130800Z', '00000KT', '9999', 'SCT050', '09/05', 'Q1029')"
Feb2008-130900Z,SPZO,00000KT,,9999,,,,SCT040,SCT050,,9,5,1029,0,"('SPZO', 'Feb2008-130900Z', '00000KT', '9999', 'SCT040', 'SCT050', '09/05', 'Q1029')"
Feb2008-131000Z,SPZO,10003KT,,9999,,,,FEW043,SCT230,,8,5,1029,0,"('SPZO', 'Feb2008-131000Z', '10003KT', '9999', 'FEW043', 'SCT230', '08/05', 'Q1029')"
Feb2008-131100Z,SPZO,09002KT,,9999,,,,SCT046,,,7,5,1030,0,"('SPZO', 'Feb2008-131100Z', '09002KT', '9999', 'SCT046', '07/05', 'Q1030')"
Feb2008-131200Z,SPZO,09002KT,,9999,,,,FEW036,SCT046,BKN230,9,5,1031,0,"('SPZO', 'Feb2008-131200Z', '09002KT', '9999', 'FEW036', 'SCT046', 'BKN230', '09/05', 'Q1031')"
Feb2008-131300Z,SPZO,06003KT,010V090,9999,,,,SCT036,BKN050,,9,6,1032,0,"('SPZO', 'Feb2008-131300Z', '06003KT', '010V090', '9999', 'SCT036', 'BKN050', '09/06', 'Q1032')"
Feb2008-131400Z,SPZO,06004KT,020V120,9999,,,,SCT040,BKN046,,10,6,1033,0,"('SPZO', 'Feb2008-131400Z', '06004KT', '020V120', '9999', 'SCT040', 'BKN046', '10/06', 'Q1033')"
Feb2008-131500Z,SPZO,VRB02KT,,9999,,,,SCT043,BKN050,,12,5,1032,0,"('SPZO', 'Feb2008-131500Z', 'VRB02KT', '9999', 'SCT043', 'BKN050', '12/05', 'Q1032')"
Feb2008-131600Z,SPZO,00000KT,,9999,,,,SCT046,BKN050,,14,6,1032,0,"('SPZO', 'Feb2008-131600Z', '00000KT', '9999', 'SCT046', 'BKN050', '14/06', 'Q1032')"
Feb2008-131700Z,SPZO,VRB03KT,,9999,,,,SCT046,BKN080,,15,4,1031,0,"('SPZO', 'Feb2008-131700Z', 'VRB03KT', '9999', 'SCT046', 'BKN080', '15/04', 'Q1031')"
Feb2008-131800Z,SPZO,VRB02KT,,9999,,,,SCT046,BKN080,,16,3,1030,0,"('SPZO', 'Feb2008-131800Z', 'VRB02KT', '9999', 'SCT046', 'BKN080', '16/03', 'Q1030')"
Feb2008-131900Z,SPZO,VRB04KT,,9999,,,,SCT050,SCT230,,17,6,1028,0,"('SPZO', 'Feb2008-131900Z', 'VRB04KT', '9999', 'SCT050', 'SCT230', '17/06', 'Q1028')"
Feb2008-132000Z,SPZO,VRB03KT,,9999,,,,FEW046TCU,SCT060,,19,4,1027,0,"('SPZO', 'Feb2008-132000Z', 'VRB03KT', '9999', 'FEW046TCU', 'SCT060', '19/04', 'Q1027')"
Feb2008-132100Z,SPZO,VRB07KT,,9999,,,,FEW046,SCT060,,19,3,1026,0,"('SPZO', 'Feb2008-132100Z', 'VRB07KT', '9999', 'FEW046', 'SCT060', '19/03', 'Q1026')"
Feb2008-132200Z,SPZO,34006KT,300V050,9999,,,,FEW046TCU,SCT060,,18,5,1026,0,"('SPZO', 'Feb2008-132200Z', '34006KT', '300V050', '9999', 'FEW046TCU', 'SCT060', '18/05', 'Q1026')"
Feb2008-132300Z,SPZO,36008KT,,9999,,,,FEW046TCU,SCT200,,17,5,1026,0,"('SPZO', 'Feb2008-132300Z', '36008KT', '9999', 'FEW046TCU', 'SCT200', '17/05', 'Q1026')"
Feb2008-140000Z,SPZO,VRB03KT,,9999,,,,SCT043,,,14,5,1027,0,"('SPZO', 'Feb2008-140000Z', 'VRB03KT', '9999', 'SCT043', '14/05', 'Q1027')"
Feb2008-140100Z,SPZO,00000KT,,9999,,,,FEW050,,,13,5,1028,0,"('SPZO', 'Feb2008-140100Z', '00000KT', '9999', 'FEW050', '13/05', 'Q1028')"
Feb2008-140200Z,SPZO,VRB01KT,,9999,,,,FEW050,,,11,5,1030,0,"('SPZO', 'Feb2008-140200Z', 'VRB01KT', '9999', 'FEW050', '11/05', 'Q1030')"
Feb2008-140300Z,SPZO,00000KT,,9999,,,,FEW050,SCT100,,9,5,1030,0,"('SPZO', 'Feb2008-140300Z', '00000KT', '9999', 'FEW050', 'SCT100', '09/05', 'Q1030')"
Feb2008-140400Z,SPZO,05003KT,,9999,,,,SCT043,,,10,6,1031,0,"('SPZO', 'Feb2008-140400Z', '05003KT', '9999', 'SCT043', '10/06', 'Q1031')"
Feb2008-140500Z,SPZO,00000KT,,9999,,,,FEW040,SCT050,,10,6,1031,0,"('SPZO', 'Feb2008-140500Z', '00000KT', '9999', 'FEW040', 'SCT050', '10/06', 'Q1031')"
Feb2008-140600Z,SPZO,00000KT,,9999,,,,BKN050,,,10,6,1030,0,"('SPZO', 'Feb2008-140600Z', '00000KT', '9999', 'BKN050', '10/06', 'Q1030')"
Feb2008-140700Z,SPZO,00000KT,,9999,,,,FEW040,BKN046,,10,6,1029,0,"('SPZO', 'Feb2008-140700Z', '00000KT', '9999', 'FEW040', 'BKN046', '10/06', 'Q1029')"
Feb2008-140800Z,SPZO,00000KT,,9999,,,,BKN040,SCT100,,9,6,1030,0,"('SPZO', 'Feb2008-140800Z', '00000KT', '9999', 'BKN040', 'SCT100', '09/06', 'Q1030')"
Feb2008-140900Z,SPZO,00000KT,,9999,,,,SCT050,,,8,5,1030,0,"('SPZO', 'Feb2008-140900Z', '00000KT', '9999', 'SCT050', '08/05', 'Q1030')"
Feb2008-141000Z,SPZO,08003KT,,9999,,,,SCT040,SCT060,,8,5,1030,0,"('SPZO', 'Feb2008-141000Z', '08003KT', '9999', 'SCT040', 'SCT060', '08/05', 'Q1030')"
Feb2008-141100Z,SPZO,00000KT,,9999,,,,SCT036,SCT043,BKN050,9,6,1031,0,"('SPZO', 'Feb2008-141100Z', '00000KT', '9999', 'SCT036', 'SCT043', 'BKN050', '09/06', 'Q1031')"
Feb2008-141200Z,SPZO,00000KT,,9999,,,,FEW050,,,10,6,1031,0,"('SPZO', 'Feb2008-141200Z', '00000KT', '9999', 'FEW050', '10/06', 'Q1031')"
Feb2008-141300Z,SPZO,VRB07KT,,9999,,,,FEW050,,,13,6,1032,0,"('SPZO', 'Feb2008-141300Z', 'VRB07KT', '9999', 'FEW050', '13/06', 'Q1032')"
Feb2008-141400Z,SPZO,00000KT,,9999,,,,FEW046,,,15,5,1032,0,"('SPZO', 'Feb2008-141400Z', '00000KT', '9999', 'FEW046', '15/05', 'Q1032')"
Feb2008-141500Z,SPZO,VRB03KT,,9999,,,,FEW046,,,17,6,1031,0,"('SPZO', 'Feb2008-141500Z', 'VRB03KT', '9999', 'FEW046', '17/06', 'Q1031')"
Feb2008-141600Z,SPZO,08005KT,340V120,9999,,,,SCT050,,,18,6,1030,0,"('SPZO', 'Feb2008-141600Z', '08005KT', '340V120', '9999', 'SCT050', '18/06', 'Q1030')"
Feb2008-141700Z,SPZO,VRB04KT,,9999,,,,SCT050,,,19,4,1029,0,"('SPZO', 'Feb2008-141700Z', 'VRB04KT', '9999', 'SCT050', '19/04', 'Q1029')"
Feb2008-141800Z,SPZO,VRB08KT,,9999,,,,SCT050,,,20,7,1028,0,"('SPZO', 'Feb2008-141800Z', 'VRB08KT', '9999', 'SCT050', '20/07', 'Q1028')"
Feb2008-141900Z,SPZO,36010KT,300V050,9999,,,,FEW050,,,21,3,1027,0,"('SPZO', 'Feb2008-141900Z', '36010KT', '300V050', '9999', 'FEW050', '21/03', 'Q1027')"
Feb2008-142000Z,SPZO,01009KT,340V060,9999,,,,FEW050,,,21,4,1026,0,"('SPZO', 'Feb2008-142000Z', '01009KT', '340V060', '9999', 'FEW050', '21/04', 'Q1026')"
Feb2008-142100Z,SPZO,02008KT,330V100,9999,,,,FEW050,,,21,2,1025,0,"('SPZO', 'Feb2008-142100Z', '02008KT', '330V100', '9999', 'FEW050', '21/02', 'Q1025')"
Feb2008-142200Z,SPZO,08008KT,050V120,9999,,,,FEW050,,,19,4,1025,0,"('SPZO', 'Feb2008-142200Z', '98998KT', '050V120', '9999', 'FEW050', '19/04', 'Q1025')"
Feb2008-142300Z,SPZO,09008KT,060V150,9999,,,,SCT050,,,17,4,1026,0,"('SPZO', 'Feb2008-142300Z', '09008KT', '060V150', '9999', 'SCT050', '17/04', 'Q1026')"
Feb2008-150000Z,SPZO,30007KT,260V350,9999,,,,FEW043,,,16,5,1027,0,"('SPZO', 'Feb2008-150000Z', '30007KT', '260V350', '9999', 'FEW043', '16/05', 'Q1027')"
Feb2008-150100Z,SPZO,05007KT,,9999,,,,FEW046,,,14,5,1029,0,"('SPZO', 'Feb2008-150100Z', '05007KT', '9999', 'FEW046', '14/05', 'Q1029')"
Feb2008-150200Z,SPZO,00000KT,,9999,,,,FEW050,,,12,5,1030,0,"('SPZO', 'Feb2008-150200Z', '00000KT', '9999', 'FEW050', '12/05', 'Q1030')"
Feb2008-150300Z,SPZO,00000KT,,9999,,,,FEW050,,,12,5,1031,0,"('SPZO', 'Feb2008-150300Z', '00000KT', '9999', 'FEW050', '12/05', 'Q1031')"
Feb2008-150400Z,SPZO,VRB02KT,,9999,,,,FEW050,,,10,6,1031,0,"('SPZO', 'Feb2008-150400Z', 'VRB02KT', '9999', 'FEW050', '10/06', 'Q1031')"
Feb2008-150500Z,SPZO,VRB02KT,,9999,,,,FEW043,SCT080,,10,5,1031,0,"('SPZO', 'Feb2008-150500Z', 'VRB02KT', '9999', 'FEW043', 'SCT080', '10/05', 'Q1031')"
Feb2008-150600Z,SPZO,VRB02KT,,9999,,,,FEW050,SCT100,,9,5,1030,0,"('SPZO', 'Feb2008-150600Z', 'VRB02KT', '9999', 'FEW050', 'SCT100', '09/05', 'Q1030')"
Feb2008-150700Z,SPZO,VRB02KT,,9999,,,,FEW050,SCT100,,9,5,1030,0,"('SPZO', 'Feb2008-150700Z', 'VRB02KT', '9999', 'FEW050', 'SCT100', '09/05', 'Q1030')"
Feb2008-150800Z,SPZO,09004KT,,9999,,,,FEW050,SCT100,,8,5,1030,0,"('SPZO', 'Feb2008-150800Z', '09004KT', '9999', 'FEW050', 'SCT100', '08/05', 'Q1030')"
Feb2008-150900Z,SPZO,09002KT,,9999,,,,SCT050,SCT100,,8,5,1030,0,"('SPZO', 'Feb2008-150900Z', '09002KT', '9999', 'SCT050', 'SCT100', '08/05', 'Q1030')"
Feb2008-151000Z,SPZO,17002KT,,9999,,,,SCT050,SCT100,,8,5,1030,0,"('SPZO', 'Feb2008-151000Z', '17002KT', '9999', 'SCT050', 'SCT100', '08/05', 'Q1030')"
Feb2008-151100Z,SPZO,00000KT,,9999,,,,FEW050,SCT100,BKN230,7,4,1030,0,"('SPZO', 'Feb2008-151100Z', '00000KT', '9999', 'FEW050', 'SCT100', 'BKN230', '07/04', 'Q1030')"
Feb2008-151200Z,SPZO,00000KT,,9999,,,,FEW040,BKN230,,8,5,1031,0,"('SPZO', 'Feb2008-151200Z', '00000KT', '9999', 'FEW040', 'BKN230', '08/05', 'Q1031')"
Feb2008-151300Z,SPZO,VRB02KT,,9999,,,,FEW040,BKN230,,12,6,1032,0,"('SPZO', 'Feb2008-151300Z', 'VRB02KT', '9999', 'FEW040', 'BKN230', '12/06', 'Q1032')"
Feb2008-151400Z,SPZO,07003KT,020V130,9999,,,,FEW046,BKN230,,13,6,1032,0,"('SPZO', 'Feb2008-151400Z', '07003KT', '020V130', '9999', 'FEW046', 'BKN230', '13/06', 'Q1032')"
Feb2008-151500Z,SPZO,VRB04KT,,9999,,,,SCT046,,,17,5,1031,0,"('SPZO', 'Feb2008-151500Z', 'VRB04KT', '9999', 'SCT046', '17/05', 'Q1031')"
Feb2008-151600Z,SPZO,VRB03KT,,9999,,,,SCT046,,,19,6,1030,0,"('SPZO', 'Feb2008-151600Z', 'VRB03KT', '9999', 'SCT046', '19/06', 'Q1030')"
Feb2008-151700Z,SPZO,VRB03KT,,9999,,,,BKN050,,,18,4,1029,0,"('SPZO', 'Feb2008-151700Z', 'VRB03KT', '9999', 'BKN050', '18/04', 'Q1029')"
Feb2008-151800Z,SPZO,09007KT,050V130,9999,,,,FEW040,BKN050,,19,4,1028,0,"('SPZO', 'Feb2008-151800Z', '09007KT', '050V130', '9999', 'FEW040', 'BKN050', '19/04', 'Q1028')"
Feb2008-151900Z,SPZO,25004KT,180V320,9999,,,,FEW040,BKN050,,20,4,1027,0,"('SPZO', 'Feb2008-151900Z', '25004KT', '180V320', '9999', 'FEW040', 'BKN050', '20/04', 'Q1027')"
Feb2008-152000Z,SPZO,VRB04KT,,9999,,,,FEW040,SCT050,BKN060,19,6,1025,0,"('SPZO', 'Feb2008-152000Z', 'VRB04KT', '9999', 'FEW040', 'SCT050', 'BKN060', '19/06', 'Q1025')"
Feb2008-152100Z,SPZO,VRB07KT,,9999,,,,FEW050,SCT060,BKN070,21,6,1024,0,"('SPZO', 'Feb2008-152100Z', 'VRB07KT', '9999', 'FEW050', 'SCT060', 'BKN070', '21/06', 'Q1024')"
Feb2008-152200Z,SPZO,02008KT,320V070,9999,,,,FEW060,SCT100,,20,2,1024,0,"('SPZO', 'Feb2008-152200Z', '02008KT', '320V070', '9999', 'FEW060', 'SCT100', '20/02', 'Q1024')"
Feb2008-152300Z,SPZO,35008KT,320V030,9999,,,,FEW060,SCT100,,18,2,1025,0,"('SPZO', 'Feb2008-152300Z', '35008KT', '320V030', '9999', 'FEW060', 'SCT100', '18/02', 'Q1025')"
Feb2008-160000Z,SPZO,VRB02KT,,9999,,,,FEW050,,,16,2,1026,0,"('SPZO', 'Feb2008-160000Z', 'VRB02KT', '9999', 'FEW050', '16/02', 'Q1026')"
Feb2008-160100Z,SPZO,00000KT,,9999,,,,FEW050,,,14,5,1027,0,"('SPZO', 'Feb2008-160100Z', '00000KT', '9999', 'FEW050', '14/05', 'Q1027')"
Feb2008-160200Z,SPZO,00000KT,,9999,,,,FEW050,,,12,4,1028,0,"('SPZO', 'Feb2008-160200Z', '00000KT', '9999', 'FEW050', '12/04', 'Q1028')"
Feb2008-160300Z,SPZO,00000KT,,9999,,,,FEW050,,,11,5,1029,0,"('SPZO', 'Feb2008-160300Z', '00000KT', '9999', 'FEW050', '11/05', 'Q1029')"
Feb2008-160400Z,SPZO,00000KT,,9999,,,,SCT050,,,9,5,1030,0,"('SPZO', 'Feb2008-160400Z', '00000KT', '9999', 'SCT050', '09/05', 'Q1030')"
Feb2008-160500Z,SPZO,07003KT,,9999,,,,SCT050,,,9,5,1029,0,"('SPZO', 'Feb2008-160500Z', '07003KT', '9999', 'SCT050', '09/05', 'Q1029')"
